CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly
4988-BNLTU,N/A,Male,0,0,0,30,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,Yes,2936.25,100.4
4988-IQIGL,Yes,Male,1,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,75.35,75.35
4988-RZJHG,N/A,Female,0,1,0,8,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,764.95,84.9
4989-LIXVT,No,Male,1,0,0,68,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,6503.2,95.9
4990-ALDGW,No,Male,0,0,0,57,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1118.8,20.75
4992-LTJNE,No,Male,0,1,1,72,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,No,No,No,No,No,3983.6,55.3
4993-JCRGJ,No,Male,0,0,0,26,1,1,Month-to-month,1,Mailed check,Fiber optic,No,No,Yes,Yes,No,No,2281.6,84.3
4994-OBRSZ,No,Male,0,0,1,14,1,0,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,1054.8,76.1
4998-IKFSE,No,Female,0,0,0,30,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,3096.9,100.45
4999-IEZLT,No,Male,0,0,0,66,0,0,One year,0,Credit card (automatic),DSL,No,No,No,Yes,No,No,1983.15,29.45
5002-GCQFH,No,Male,0,1,0,49,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,No,4733.1,93.85
5003-OKNNK,No,Female,0,1,1,15,1,0,One year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,335.95,20.35
5003-XZWWO,No,Male,0,1,0,71,1,1,Two year,0,Credit card (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,5956.85,84.2
5006-MXVRN,No,Female,0,0,0,39,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,762.45,20.7
5010-IPEAQ,No,Female,0,1,1,67,0,0,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,3623.95,54.2
5012-YSPJJ,No,Male,0,1,1,31,1,0,Month-to-month,0,Mailed check,DSL,No,No,Yes,Yes,No,No,1647.0,54.35
5013-SBUIH,Yes,Female,0,0,0,50,1,1,Two year,1,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,5551.15,109.65
5014-GSOUQ,No,Male,0,0,0,13,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,243.65,19.95
5014-WUQMG,No,Male,0,1,1,47,1,0,One year,1,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,4391.45,96.1
5016-ETTFF,Yes,Male,0,0,0,10,0,0,Month-to-month,0,Mailed check,DSL,No,No,Yes,No,No,No,255.25,29.5
5016-IBERQ,No,Male,0,1,0,23,1,1,Month-to-month,0,Electronic check,Fiber optic,No,Yes,Yes,No,No,No,1968.1,84.25
5016-LIPDW,No,Male,0,1,1,57,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1061.6,19.4
5018-GWURO,No,Female,0,1,0,56,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,No,4902.8,85.6
5018-HEKFO,No,Female,0,0,0,10,1,1,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,270.15,24.5
5018-LXQQG,No,Female,0,1,1,30,1,0,Month-to-month,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,Yes,1923.5,66.3
5019-GQVCR,No,Male,1,0,0,43,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,No,3645.6,84.85
5020-ZSTTY,Yes,Female,1,0,0,54,1,1,One year,0,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,4350.1,82.45
5022-JNQEQ,No,Female,0,1,1,9,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,No,No,647.5,75.85
5022-KVDQT,No,Male,0,0,0,27,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,No,No,2272.8,81.3
5025-GOOKI,No,Female,0,0,0,20,1,0,Month-to-month,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,347.65,18.9
5027-QPKTE,Yes,Male,0,1,0,7,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,451.1,69.35
5027-XWQHA,Yes,Male,0,0,0,6,1,0,Month-to-month,0,Electronic check,DSL,No,No,No,No,No,No,270.95,44.75
5027-YOCXN,No,Male,0,1,1,51,1,1,One year,0,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,5686.4,110.05
5028-GZLDO,Yes,Male,0,0,0,2,1,0,Month-to-month,0,Credit card (automatic),Fiber optic,No,No,No,No,No,No,140.7,70.7
5028-HTLJB,Yes,Male,1,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,20.05
5032-MIYKT,No,Female,0,0,0,1,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,No,No,70.7,70.7
5032-USPKF,No,Female,0,0,0,38,1,1,One year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,3187.65,84.1
5035-BVCXS,No,Male,0,0,0,11,1,0,Month-to-month,1,Mailed check,Fiber optic,No,Yes,No,No,No,No,866.4,75.9
5035-PGZXH,No,Female,0,0,0,56,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,5914.4,106.8
5038-ETMLM,No,Female,0,1,0,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8182.75,113.65
5039-LZRQT,No,Female,0,0,0,13,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,273.25,20.2
5043-TRZWM,No,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,No,No,75.55,75.55
5044-LRQAQ,No,Female,0,1,0,7,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,No,No,477.55,69.2
5044-XDPYX,No,Female,0,1,0,51,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1281.25,25.5
5046-NUHWD,No,Female,1,1,0,29,0,0,Month-to-month,1,Electronic check,DSL,Yes,No,Yes,No,No,Yes,1228.65,45.0
5047-LHVLY,Yes,Male,1,0,1,1,1,0,Month-to-month,1,Mailed check,DSL,No,No,Yes,No,No,No,50.15,50.15
5049-GLYVG,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,20.6
5049-MUBWG,No,Male,0,0,0,26,1,0,One year,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,Yes,1908.35,75.0
5052-PNLOS,Yes,Male,0,0,0,3,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,323.25,105.35
5054-IEXZT,Yes,Male,0,0,1,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,75.35,75.35
5055-BRMNE,No,Female,0,1,1,67,1,1,Two year,0,Credit card (automatic),Fiber optic,Yes,No,No,Yes,Yes,Yes,7009.5,106.7
5055-MGMGF,No,Female,0,1,0,65,1,1,Month-to-month,1,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,6914.95,105.05
5056-FIMPT,No,Female,0,0,1,43,1,0,One year,1,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,4532.3,106.0
5057-LCOUI,Yes,Female,0,0,0,39,0,0,Month-to-month,1,Electronic check,DSL,No,No,Yes,No,Yes,Yes,2011.4,50.75
5057-RKGLH,No,Female,0,1,1,9,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,191.1,20.35
5060-TQUQN,No,Male,0,1,1,30,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,No,No,2570.2,83.55
5061-PBXFW,No,Female,0,1,1,32,1,0,Month-to-month,0,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,1864.65,61.4
5062-CJJKH,No,Male,0,1,1,25,1,0,One year,0,Mailed check,DSL,No,Yes,Yes,No,No,No,1355.45,53.65
5063-IUOKK,No,Male,0,0,0,13,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,265.75,19.75
5066-GFJMM,No,Female,0,1,0,3,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,45.75,19.9
5067-DGXLL,No,Male,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,36.8,20.25
5067-WJEUN,No,Male,0,1,1,67,1,0,Two year,1,Bank transfer (automatic),DSL,Yes,Yes,No,No,No,No,3838.2,54.2
5067-XJQFU,No,Male,1,1,1,66,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7076.35,108.45
5071-FBJFS,No,Female,0,1,1,4,1,0,Month-to-month,0,Electronic check,DSL,Yes,No,No,No,No,No,217.1,50.3
5073-RZGBK,No,Female,0,1,1,50,1,1,One year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,4042.2,80.05
5073-WXOYN,Yes,Female,0,0,0,60,0,0,Month-to-month,1,Electronic check,DSL,No,Yes,No,No,Yes,Yes,3027.4,50.8
5074-FBGHB,No,Male,0,0,0,64,1,1,One year,1,Credit card (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,6889.8,104.65
5075-JSDKI,No,Female,0,0,0,59,1,1,Two year,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1493.1,24.45
5076-YVXCM,No,Male,0,0,0,51,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,No,No,No,No,No,Yes,4149.45,83.4
5077-DXTCG,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,45.3,45.3
5081-NWSUP,No,Female,0,0,0,10,1,0,One year,0,Mailed check,DSL,No,Yes,No,Yes,No,Yes,685.55,64.9
5083-QPLHM,N/A,Male,0,1,1,14,1,0,Month-to-month,1,Electronic check,DSL,Yes,Yes,No,No,Yes,No,937.6,65.45
5084-OOVCJ,No,Female,0,1,1,17,1,0,Month-to-month,1,Credit card (automatic),DSL,Yes,No,No,Yes,No,No,920.5,55.35
5087-SUURX,Yes,Female,0,1,0,18,0,0,Month-to-month,1,Electronic check,DSL,No,No,Yes,No,Yes,No,669.85,39.05
5088-QZLRL,No,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,20.65
5089-IFSDP,Yes,Female,0,1,0,58,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,6144.55,109.45
5090-EMGTC,No,Female,0,1,0,59,1,0,Two year,1,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,Yes,6034.85,100.05
5091-HFAZW,No,Female,0,0,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,168.5,91.15
5092-STPKP,No,Female,0,0,0,24,1,0,Month-to-month,0,Credit card (automatic),DSL,Yes,No,No,Yes,No,No,1381.2,56.35
5093-FEGLU,No,Female,0,1,0,47,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,921.55,19.65
5095-AESKG,Yes,Female,0,1,0,3,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,No,No,No,Yes,242.95,91.5
5095-ETBRJ,No,Female,0,1,0,55,1,0,Two year,0,Mailed check,DSL,Yes,Yes,No,Yes,No,No,3112.05,56.8
5099-BAILX,Yes,Male,1,1,1,43,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,4687.9,110.75
5103-MHMHY,Yes,Female,0,0,1,1,1,0,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,45.95,45.95
5108-ADXWO,Yes,Male,0,0,0,11,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,No,No,No,791.75,73.5
5110-CHOPY,No,Female,0,0,0,60,0,0,Two year,0,Electronic check,DSL,Yes,No,Yes,No,Yes,Yes,3237.05,53.6
5115-GZDEL,No,Male,0,0,1,72,0,0,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,4671.7,67.2
5115-SQAAU,No,Female,0,1,1,69,1,1,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1673.4,25.6
5117-IFGPS,No,Male,1,1,0,29,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,2357.75,84.3
5117-ZSMHQ,No,Female,0,1,1,71,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6342.7,89.9
5118-MUEYH,No,Female,0,1,0,48,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,No,Yes,Yes,Yes,5083.55,105.1
5119-KEPFY,No,Male,0,1,0,36,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,3440.25,95.0
5119-NZPTV,No,Male,1,1,0,2,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,No,No,141.65,70.1
5120-ZBLAI,No,Female,0,1,0,50,1,1,One year,0,Bank transfer (automatic),DSL,No,No,Yes,No,Yes,Yes,3876.2,75.7
5122-CYFXA,No,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,DSL,No,Yes,No,Yes,Yes,Yes,244.1,75.3
5124-EOGYE,No,Male,0,0,0,31,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,638.55,20.45
5125-CNDSP,No,Male,0,0,1,63,0,0,One year,1,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,2588.95,40.6
5126-RCXYW,No,Male,0,1,1,54,0,0,Two year,0,Credit card (automatic),DSL,No,No,Yes,Yes,No,Yes,2424.05,46.0
5127-BZENZ,No,Female,0,1,1,56,1,1,One year,0,Bank transfer (automatic),DSL,Yes,No,No,No,Yes,No,3512.15,65.2
5129-HHMZC,No,Female,0,1,0,43,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,3574.5,86.45
5129-JLPIS,No,Male,0,0,0,25,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2686.05,105.5
5130-IEKQT,Yes,Male,1,0,0,25,1,1,Month-to-month,0,Mailed check,Fiber optic,No,Yes,Yes,No,Yes,Yes,2655.25,105.95
5130-YPIRV,No,Female,0,1,0,62,1,0,Two year,1,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,No,4284.2,72.0
5131-PONJI,No,Male,0,1,1,49,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,Yes,No,Yes,No,4494.65,90.4
5133-POWUA,No,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,No,No,No,No,No,No,45.8,45.8
5133-VRSAB,No,Male,0,0,0,8,0,0,Month-to-month,0,Mailed check,DSL,Yes,No,No,No,No,No,216.45,29.35
5134-IKDAY,Yes,Female,0,1,1,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,69.8,69.8
5134-RCXTN,N/A,Female,1,1,0,50,1,1,One year,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1306.3,25.2
5135-GRQJV,No,Male,1,1,0,72,1,1,Two year,1,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8331.95,114.5
5135-RDDQL,No,Female,0,1,1,63,1,0,Two year,1,Bank transfer (automatic),DSL,Yes,No,No,No,No,No,3221.25,50.65
5136-GFPMB,No,Male,0,0,0,54,1,1,Month-to-month,0,Credit card (automatic),Fiber optic,No,No,Yes,No,No,Yes,4869.5,89.4
5136-KCKGI,Yes,Female,0,1,1,33,1,1,One year,1,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,Yes,3467.0,103.7
5136-RGMZO,No,Male,0,0,0,31,1,1,Month-to-month,1,Electronic check,DSL,No,Yes,No,Yes,Yes,No,2168.15,71.05
5138-WVKYJ,Yes,Male,0,0,0,10,1,1,Month-to-month,0,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,1008.55,98.55
5140-FOMCQ,No,Female,0,1,0,59,1,1,One year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,6557.75,109.15
5141-ZUVBH,No,Female,0,0,1,9,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,No,Yes,870.25,93.0
5143-EGQFK,Yes,Female,1,0,0,10,0,0,Month-to-month,1,Electronic check,DSL,No,No,No,Yes,No,No,291.4,29.65
5143-WMWOG,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,19.95
5144-PQCDZ,No,Male,0,0,0,4,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,59.25,19.95
5144-TVGLP,No,Male,1,0,0,38,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,3653.0,94.75
5146-CBVOE,No,Female,0,0,0,16,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,No,1212.85,75.1
5146-YYFRZ,No,Male,0,0,0,67,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1311.75,19.95
5148-HKFIR,No,Female,0,0,0,20,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,406.95,19.7
5148-ORICT,No,Female,0,1,0,64,1,0,Two year,1,Mailed check,DSL,Yes,Yes,Yes,Yes,No,Yes,4759.55,74.35
5149-CUZUJ,No,Male,0,1,1,28,1,0,One year,0,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,No,2768.35,92.9
5149-QYTTU,No,Female,0,1,1,71,1,1,One year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,6770.85,95.15
5149-TGWDZ,No,Female,0,0,0,21,1,0,One year,1,Mailed check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2239.4,104.55
5150-ITWWB,No,Male,1,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,335.75,94.85
5150-LJNSR,No,Male,0,1,1,31,1,1,One year,0,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No,Yes,No,3082.1,98.05
5151-HQRDG,No,Male,0,1,0,37,1,1,Month-to-month,1,Mailed check,DSL,Yes,No,No,No,No,No,2030.75,55.05
5153-LXKDT,No,Male,0,1,1,68,1,1,Two year,1,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,7467.5,110.2
5153-RTHKF,No,Female,0,0,0,34,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,No,2896.6,85.35
5154-VEKBL,Yes,Female,0,0,0,9,0,0,Month-to-month,0,Mailed check,DSL,Yes,No,Yes,Yes,Yes,Yes,539.85,58.5
5155-AZQPB,No,Female,0,1,1,28,1,1,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,1410.25,49.9
5156-UMKOW,No,Female,0,0,1,3,0,0,Month-to-month,0,Mailed check,DSL,No,Yes,No,No,No,No,90.05,29.65
5158-RIVOP,No,Female,0,1,1,11,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,202.3,20.9
5159-YFPKQ,Yes,Female,0,0,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,No,No,160.75,75.8
5160-UXJED,No,Male,0,0,1,17,1,0,One year,0,Mailed check,DSL,No,No,No,No,No,No,681.4,44.6
5161-UBZXI,No,Male,0,1,1,69,1,0,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,7261.75,106.35
5161-XEUVX,No,Male,0,1,0,37,1,1,Two year,0,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,No,3460.95,94.3
5167-GBFRE,Yes,Male,1,0,0,4,0,0,Month-to-month,1,Bank transfer (automatic),DSL,No,No,No,No,No,No,102.5,25.2
5167-ZFFMM,Yes,Male,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,No,No,No,Yes,90.85,90.85
5168-MQQCA,No,Female,0,1,0,72,1,1,One year,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8003.8,108.5
5168-MSWXT,No,Male,0,1,1,8,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,759.55,94.75
5170-PTRKA,No,Female,0,1,1,49,0,0,One year,1,Credit card (automatic),DSL,Yes,No,No,Yes,No,No,1782.0,35.8
5171-EPLKN,No,Male,0,0,0,27,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,470.0,19.85
5172-MIGPM,No,Male,0,0,0,4,1,1,Month-to-month,0,Mailed check,DSL,No,No,No,Yes,No,Yes,237.2,65.55
5172-RKOCB,No,Male,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,7875.0,108.95
5173-WXOQV,No,Male,0,1,0,2,1,0,Month-to-month,1,Mailed check,DSL,No,Yes,No,Yes,No,Yes,143.65,64.2
5173-ZXXXL,No,Male,0,0,0,2,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,47.7,19.95
5174-ITUMV,No,Male,0,1,1,67,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,6989.45,105.4
5174-RNGBH,Yes,Female,0,0,0,9,1,0,Month-to-month,0,Mailed check,DSL,No,Yes,No,Yes,Yes,No,620.55,66.25
5175-AOBHI,Yes,Female,0,0,0,4,1,0,Month-to-month,1,Mailed check,DSL,No,No,No,No,No,No,193.6,46.0
5175-WLYXL,No,Male,0,0,0,22,1,1,Month-to-month,1,Mailed check,Fiber optic,No,Yes,No,No,No,No,1600.25,78.85
5176-LDKUH,No,Female,0,0,0,48,1,0,One year,0,Electronic check,Fiber optic,No,Yes,No,No,No,No,3772.65,75.15
5176-LMJXE,No,Female,0,0,0,47,1,0,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,945.7,20.55
5176-OLSKT,No,Female,0,1,0,66,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,No,No,4370.25,66.9
5177-RVZNU,No,Female,0,0,1,37,1,0,One year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,755.4,20.3
5178-LMXOP,Yes,Male,1,1,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,95.1,95.1
5180-UCIIQ,Yes,Male,1,1,1,22,0,0,Month-to-month,0,Mailed check,DSL,Yes,No,No,No,No,Yes,880.2,40.05
5181-OABFK,No,Female,0,1,1,56,1,0,Two year,1,Credit card (automatic),DSL,Yes,Yes,Yes,No,No,No,3346.8,61.3
5183-KLYEM,No,Female,0,0,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8192.6,112.75
5183-SNMJQ,No,Male,0,0,0,10,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,No,Yes,Yes,Yes,865.1,95.1
5186-EJEGL,No,Male,0,0,0,9,1,0,Month-to-month,1,Mailed check,DSL,Yes,No,Yes,Yes,Yes,No,653.25,69.5
5186-PEIZU,No,Female,0,0,0,35,1,0,Month-to-month,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,617.65,19.25
5186-SAMNZ,Yes,Male,1,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,No,No,69.5,69.5
